gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,pass_through,depth,is_seed,truncated_by_depth,in_cycle,median_lag_days,max_same_day_payers,fast_transit,synchronized_burst
100000001380107100,terminal,0.72,55,0.2672,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 6,000 KZT от 1 плательщиков и удержал их.",1,0,6000.0,0.0,1,0,0.00029225018356480705,0.0,0.0,3,False,False,False,,1,False,False
100000008755168100,terminal,0.72,6,0.2694,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 17,600 KZT от 1 плательщиков и удержал их.",1,0,17600.0,0.0,1,0,0.0002896071307907347,0.0,0.0,3,False,False,False,,1,False,False
100000002628576100,peripheral,0.5,3,0.5258,"Низкая активность в выборке: 2 вход. / 2 исход., 1,266,882 KZT суммарно, pass_through=0.74 — выраженных признаков роли не выявлено.",2,2,727882.0,539000.0,3,2,0.00031277260421456776,3.909906089698889e-05,0.7405046422359668,3,False,False,False,0.0,1,True,False
100000001611488100,terminal,0.74,3,0.6261,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 779,300 KZT от 2 плательщиков и удержал их.",2,0,779300.0,0.0,3,0,0.0008812402243074099,0.0,0.0,3,False,False,False,,1,False,False
100000005375968100,peripheral,0.45,0,0.4436,"Низкая активность в выборке: 1 вход. / 2 исход., 256,082 KZT суммарно, pass_through=0.51 — выраженных признаков роли не выявлено.",1,2,170082.0,86000.0,1,4,0.0002964679282190007,3.909906089698889e-05,0.5056384567443939,3,False,False,False,0.0,1,True,False
100000003581109100,terminal,0.72,0,0.3058,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 42,750 KZT от 1 плательщиков и удержал их.",1,0,42750.0,0.0,1,0,0.00028926659955509106,0.0,0.0,3,False,False,False,,1,False,False
100000002933386100,peripheral,0.4,0,0.5382,"Низкая активность в выборке: 1 вход. / 1 исход., 73,000 KZT суммарно, pass_through=3.87 — выраженных признаков роли не выявлено.",1,1,15000.0,58000.0,1,1,0.0006555879422541299,2.035569665255607e-05,3.8666666666666667,3,False,False,False,,1,False,False
100000002284426100,terminal,0.72,3,0.3461,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 90,000 KZT от 1 плательщиков и удержал их.",1,0,90000.0,0.0,2,0,0.0002897771523345574,0.0,0.0,3,False,False,False,,1,False,False
100000008579978100,peripheral,0.4,3,0.3366,"Низкая активность в выборке: 1 вход. / 1 исход., 111,000 KZT суммарно, pass_through=2.26 — выраженных признаков роли не выявлено.",1,1,34000.0,77000.0,1,6,0.0002879550979686967,1.9549530448494444e-05,2.264705882352941,3,False,False,False,0.0,1,True,False
100000001549194100,terminal,0.72,13,0.3799,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 46,500 KZT от 1 плательщиков и удержал их.",1,0,46500.0,0.0,1,0,0.00030005743697336315,0.0,0.0,3,False,False,False,,1,False,False
100000001427082100,peripheral,0.5,22,0.5335,"Низкая активность в выборке: 1 вход. / 5 исход., 129,900 KZT суммарно, pass_through=24.98 — выраженных признаков роли не выявлено.",1,5,5000.0,124900.0,1,6,0.00044117104497772014,7.981045420210103e-05,24.98,3,False,False,False,3.0,1,False,False
100000004657034100,terminal,0.72,3,0.3815,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 141,250 KZT от 1 плательщиков и удержал их.",1,0,141250.0,0.0,1,0,0.00029144465744617104,0.0,0.0,3,False,False,False,,1,False,False
100000003796063100,distributor,0.4,3,0.8723,"Рассылает 15 получателям (959,150 KZT), получая лишь от 1 плательщиков — веерное распределение средств вниз по цепочке.",1,15,35000.0,959150.0,1,23,0.000688199194826116,0.0011991248385074798,27.404285714285713,3,False,False,True,0.0,1,True,False
100000005268319100,peripheral,0.5,3,0.4074,"Низкая активность в выборке: 1 вход. / 5 исход., 110,713 KZT суммарно, pass_through=4.62 — выраженных признаков роли не выявлено.",1,5,19712.8,91000.0,2,10,0.00029495231402439337,4.1167285378336265e-05,4.6162899232985675,3,False,False,True,0.0,1,True,False
100000008744799100,terminal,0.72,6,0.2486,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 12,600 KZT от 1 плательщиков и удержал их.",1,0,12600.0,0.0,1,0,0.00028882352848516753,0.0,0.0,3,False,False,False,,1,False,False
100000008677215100,terminal,0.72,23,0.3298,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 9,000 KZT от 1 плательщиков и удержал их.",1,0,9000.0,0.0,1,0,0.00030580136606680075,0.0,0.0,3,False,False,False,,1,False,False
100000007593823100,distributor,0.36,0,0.646,"Рассылает 13 получателям (162,900 KZT), получая лишь от 3 плательщиков — веерное распределение средств вниз по цепочке.",3,13,25000.0,162900.0,3,21,0.0002918918938196882,0.0006929928621521432,6.516,3,False,False,True,0.0,1,True,False
100000001282143100,terminal,0.8,12,0.5791,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 1,700,000 KZT от 5 плательщиков и удержал их.",5,0,1700000.0,0.0,6,0,0.00040353415108230643,0.0,0.0,3,False,False,False,,4,False,True
100000008029279100,terminal,0.72,2,0.276,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 17,000 KZT от 1 плательщиков и удержал их.",1,0,17000.0,0.0,1,0,0.00029032153496014494,0.0,0.0,3,False,False,False,,1,False,False
100000000594783100,peripheral,0.45,24,0.5794,"Низкая активность в выборке: 1 вход. / 2 исход., 2,787,500 KZT суммарно, pass_through=0.06 — выраженных признаков роли не выявлено.",1,2,2635000.0,152500.0,10,2,0.0014014693873001065,0.0,0.05787476280834915,3,False,False,True,1.0,1,True,False
100000002705460100,terminal,0.72,4,0.5381,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 95,000 KZT от 1 плательщиков и удержал их.",1,0,95000.0,0.0,1,0,0.0005601353161873003,0.0,0.0,3,False,False,False,,1,False,False
100000002952756100,terminal,0.72,8,0.4569,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 47,000 KZT от 1 плательщиков и удержал их.",1,0,47000.0,0.0,1,0,0.0003693378412493604,0.0,0.0,3,False,False,False,,1,False,False
100000004634420100,terminal,0.72,6,0.3042,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 26,150 KZT от 1 плательщиков и удержал их.",1,0,26150.0,0.0,1,0,0.00029094709073325446,0.0,0.0,3,False,False,False,,1,False,False
100000000583220100,peripheral,0.4,66,0.4788,"Низкая активность в выборке: 1 вход. / 1 исход., 766,255 KZT суммарно, pass_through=152.25 — выраженных признаков роли не выявлено.",1,1,5000.0,761255.0,1,4,0.00029944454409515625,1.9952613550525257e-05,152.251,3,False,False,False,2.0,1,True,False
100000003286537100,terminal,0.74,5,0.4408,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 153,000 KZT от 2 плательщиков и удержал их.",2,0,153000.0,0.0,2,0,0.00030244091776767524,0.0,0.0,3,False,False,False,,2,False,False
100000002958345100,terminal,0.72,12,0.4627,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 307,000 KZT от 1 плательщиков и удержал их.",1,0,307000.0,0.0,1,0,0.000301532503753189,0.0,0.0,3,False,False,False,,1,False,False
100000005055454100,terminal,0.72,29,0.4132,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 6,500 KZT от 1 плательщиков и удержал их.",1,0,6500.0,0.0,1,0,0.0005081136848480633,0.0,0.0,3,False,False,False,,1,False,False
100000008738526100,peripheral,0.4,18,0.3611,"Низкая активность в выборке: 1 вход. / 1 исход., 155,000 KZT суммарно, pass_through=9.33 — выраженных признаков роли не выявлено.",1,1,15000.0,140000.0,1,1,0.00028873979765859704,2.1766487509663916e-05,9.333333333333334,3,False,False,False,5.0,1,False,False
100000001298099100,terminal,0.72,8,0.3106,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 19,000 KZT от 1 плательщиков и удержал их.",1,0,19000.0,0.0,1,0,0.00029395757043285424,0.0,0.0,3,False,False,False,,1,False,False
100000006491272100,terminal,0.72,6,0.3055,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 26,200 KZT от 1 плательщиков и удержал их.",1,0,26200.0,0.0,1,0,0.0002909549267563101,0.0,0.0,3,False,False,False,,1,False,False
100000000552584100,peripheral,0.4,24,0.5782,"Низкая активность в выборке: 1 вход. / 1 исход., 2,557,500 KZT суммарно, pass_through=0.02 — выраженных признаков роли не выявлено.",1,1,2500000.0,57500.0,3,1,0.001344363591306038,0.0,0.023,3,False,False,True,4.0,1,False,False
100000005187208100,terminal,0.72,3,0.3575,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 14,160 KZT от 1 плательщиков и удержал их.",1,0,14160.0,0.0,1,0,0.00031336079634925135,0.0,0.0,3,False,False,False,,1,False,False
100000003528285100,peripheral,0.5,7,0.5814,"Низкая активность в выборке: 4 вход. / 4 исход., 666,870 KZT суммарно, pass_through=4.61 — выраженных признаков роли не выявлено.",4,4,118870.0,548000.0,5,6,0.0004060592827503921,0.00011701726042347617,4.6100782367292,3,False,False,False,3.0,1,False,False
100000001484381100,terminal,0.74,8,0.4614,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 95,585 KZT от 2 плательщиков и удержал их.",2,0,95585.0,0.0,4,0,0.0003227340395632289,0.0,0.0,3,False,False,False,,1,False,False
100000002508637100,peripheral,0.4,2,0.4685,"Низкая активность в выборке: 1 вход. / 1 исход., 314,410 KZT суммарно, pass_through=0.03 — выраженных признаков роли не выявлено.",1,1,306410.0,8000.0,1,1,0.0003087634022713059,8.061662040616265e-07,0.02610880845925394,3,False,False,False,12.0,1,False,False
100000003149149100,terminal,0.72,3,0.4267,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 245,000 KZT от 1 плательщиков и удержал их.",1,0,245000.0,0.0,1,0,0.00029482033852577913,0.0,0.0,3,False,False,False,,1,False,False
100000001538095100,terminal,0.74,12,0.5074,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 280,000 KZT от 2 плательщиков и удержал их.",2,0,280000.0,0.0,2,0,0.00033160522100154975,0.0,0.0,3,False,False,False,,2,False,False
100000008695133100,terminal,0.72,6,0.334,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 36,610 KZT от 1 плательщиков и удержал их.",1,0,36610.0,0.0,1,0,0.0002925863867565009,0.0,0.0,3,False,False,False,,1,False,False
100000008749405100,terminal,0.72,6,0.335,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 37,150 KZT от 1 плательщиков и удержал их.",1,0,37150.0,0.0,1,0,0.00029267101580550213,0.0,0.0,3,False,False,False,,1,False,False
100000005815602100,peripheral,0.4,4,0.5608,"Низкая активность в выборке: 1 вход. / 1 исход., 185,000 KZT суммарно, pass_through=8.25 — выраженных признаков роли не выявлено.",1,1,20000.0,165000.0,1,1,0.0005545821449232094,1.975107199950985e-05,8.25,3,False,False,False,19.0,1,False,False
100000006641671100,transit,0.63,2,0.5741,"Пропускает средства не удерживая: получил 22,000 KZT, отдал 25,000 KZT (1.14x) от 2 плательщиков 1 получателям, медианная задержка 0 дн..",2,1,22000.0,25000.0,2,3,0.0004419288909384845,5.542392652923682e-06,1.1363636363636365,3,False,False,False,0.0,1,True,False
100000002945031100,terminal,0.72,14,0.2893,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 15,000 KZT от 1 плательщиков и удержал их.",1,0,15000.0,0.0,1,0,0.0002924242452927991,0.0,0.0,3,False,False,False,,1,False,False
100000003497735100,terminal,0.72,19,0.4465,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 125,000 KZT от 1 плательщиков и удержал их.",1,0,125000.0,0.0,1,0,0.0003083147121575596,0.0,0.0,3,False,False,False,,1,False,False
100000004644615100,peripheral,0.45,8,0.5336,"Низкая активность в выборке: 1 вход. / 2 исход., 430,475 KZT суммарно, pass_through=7.47 — выраженных признаков роли не выявлено.",1,2,50810.0,379665.0,1,14,0.0003760247147405899,1.2092493060924398e-06,7.472249557173785,3,False,False,False,0.0,1,True,False
100000002755292100,terminal,0.72,3,0.4126,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 203,400 KZT от 1 плательщиков и удержал их.",1,0,203400.0,0.0,1,0,0.0002934668124254254,0.0,0.0,3,False,False,False,,1,False,False
100000005142492100,peripheral,0.4,10,0.485,"Низкая активность в выборке: 1 вход. / 1 исход., 67,000 KZT суммарно, pass_through=5.70 — выраженных признаков роли не выявлено.",1,1,10000.0,57000.0,1,1,0.0019364373419465068,0.0,5.7,3,False,False,True,0.0,1,True,False
100000002893020100,terminal,0.72,8,0.3084,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 18,340 KZT от 1 плательщиков и удержал их.",1,0,18340.0,0.0,1,0,0.0002937106359570599,0.0,0.0,3,False,False,False,,1,False,False
100000004500444100,peripheral,0.45,13,0.5476,"Низкая активность в выборке: 2 вход. / 1 исход., 254,000 KZT суммарно, pass_through=0.41 — выраженных признаков роли не выявлено.",2,1,180000.0,74000.0,7,5,0.0004664881535312959,1.975107199950985e-05,0.4111111111111111,3,False,False,False,5.0,1,False,False
100000008454065100,terminal,0.72,13,0.3209,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 24,050 KZT от 1 плательщиков и удержал их.",1,0,24050.0,0.0,1,0,0.00029368038831970413,0.0,0.0,3,False,False,False,,1,False,False
100000008416433100,terminal,0.72,13,0.3035,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 20,000 KZT от 1 плательщиков и удержал их.",1,0,20000.0,0.0,1,0,0.00029252996306147164,0.0,0.0,3,False,False,False,,1,False,False
100000005265073100,peripheral,0.4,21,0.3286,"Низкая активность в выборке: 1 вход. / 1 исход., 14,000 KZT суммарно, pass_through=1.80 — выраженных признаков роли не выявлено.",1,1,5000.0,9000.0,1,1,0.0003004626618277658,2.1363404407633102e-05,1.8,3,False,False,False,,1,False,False
100000006734214100,peripheral,0.5,3,0.6216,"Низкая активность в выборке: 5 вход. / 3 исход., 646,000 KZT суммарно, pass_through=0.06 — выраженных признаков роли не выявлено.",5,3,610000.0,36000.0,10,4,0.0006089813456116868,6.046246530462199e-05,0.05901639344262295,3,False,False,False,5.0,2,False,False
100000002611334100,peripheral,0.4,0,0.4123,"Низкая активность в выборке: 1 вход. / 1 исход., 63,788 KZT суммарно, pass_through=0.32 — выраженных признаков роли не выявлено.",1,1,48288.0,15500.0,1,1,0.00030669889928359713,1.9549530448494444e-05,0.3209907223326706,3,False,False,False,27.0,1,False,False
100000006225798100,peripheral,0.5,16,0.5587,"Низкая активность в выборке: 3 вход. / 2 исход., 748,300 KZT суммарно, pass_through=0.04 — выраженных признаков роли не выявлено.",3,2,722000.0,26300.0,4,2,0.0003615536458408237,3.909906089698889e-05,0.03642659279778394,3,False,False,False,,1,False,False
100000002849158100,peripheral,0.5,5,0.5569,"Низкая активность в выборке: 3 вход. / 1 исход., 2,036,000 KZT суммарно, pass_through=1.82 — выраженных признаков роли не выявлено.",3,1,723000.0,1313000.0,3,3,0.0003377410135067874,2.3177278366771764e-05,1.8160442600276625,3,False,False,False,0.0,3,True,True
100000008686214100,terminal,0.72,7,0.3488,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 25,000 KZT от 1 плательщиков и удержал их.",1,0,25000.0,0.0,1,0,0.0002990588308566357,0.0,0.0,3,False,False,False,,1,False,False
100000004931931100,peripheral,0.4,0,0.3624,"Низкая активность в выборке: 1 вход. / 1 исход., 68,938 KZT суммарно, pass_through=1.88 — выраженных признаков роли не выявлено.",1,1,23938.0,45000.0,1,1,0.0002931182678809282,1.9549530448494444e-05,1.8798562954298605,3,False,False,False,3.0,1,False,False
100000007510875100,terminal,0.72,9,0.3726,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 5,000 KZT от 1 плательщиков и удержал их.",1,0,5000.0,0.0,1,0,0.000357917009167373,0.0,0.0,3,False,False,False,,1,False,False
100000005233755100,peripheral,0.4,16,0.3235,"Низкая активность в выборке: 1 вход. / 1 исход., 30,000 KZT суммарно, pass_through=0.20 — выраженных признаков роли не выявлено.",1,1,25000.0,5000.0,1,1,0.0002929125337123531,1.9549530448494444e-05,0.2,3,False,False,False,0.0,1,True,False
100000008042075100,terminal,0.72,24,0.2703,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 5,000 KZT от 1 плательщиков и удержал их.",1,0,5000.0,0.0,1,0,0.0002932622491795621,0.0,0.0,3,False,False,False,,1,False,False
100000001680944100,terminal,0.72,18,0.5285,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 393,000 KZT от 1 плательщиков и удержал их.",1,0,393000.0,0.0,1,0,0.0003471234176199122,0.0,0.0,3,False,False,False,,1,False,False
100000008417029100,terminal,0.72,5,0.4382,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 100,000 KZT от 1 плательщиков и удержал их.",1,0,100000.0,0.0,1,0,0.00030799897483041157,0.0,0.0,3,False,False,False,,1,False,False
100000004975919100,peripheral,0.45,2,0.3316,"Низкая активность в выборке: 1 вход. / 2 исход., 37,351 KZT суммарно, pass_through=0.67 — выраженных признаков роли не выявлено.",1,2,22351.0,15000.0,1,2,0.00029141461340773724,3.909906089698889e-05,0.6711109122634334,3,False,False,False,,1,False,False
100000003087877100,terminal,0.72,2,0.38,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 91,486 KZT от 1 плательщиков и удержал их.",1,0,91486.0,0.0,1,0,0.00029339196175939467,0.0,0.0,3,False,False,False,,1,False,False
100000008295429100,terminal,0.72,3,0.4549,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 352,000 KZT от 1 плательщиков и удержал их.",1,0,352000.0,0.0,1,0,0.0002983017638319773,0.0,0.0,3,False,False,False,,1,False,False
100000003254277100,transit,0.73,0,0.4485,"Пропускает средства не удерживая: получил 49,200 KZT, отдал 44,997 KZT (0.91x) от 1 плательщиков 1 получателям, медианная задержка 0 дн..",1,1,49200.0,44997.0,1,1,0.0002896313827194348,1.9549530448494444e-05,0.9145731707317073,3,False,False,False,0.0,1,True,False
100000005314565100,terminal,0.72,0,0.5229,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 218,500 KZT от 1 плательщиков и удержал их.",1,0,218500.0,0.0,3,0,0.0003766690051845039,0.0,0.0,3,False,False,False,,1,False,False
100000002951898100,terminal,0.72,13,0.3671,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 39,990 KZT от 1 плательщиков и удержал их.",1,0,39990.0,0.0,1,0,0.0002982082348916117,0.0,0.0,3,False,False,False,,1,False,False
100000001009583100,terminal,0.72,3,0.4623,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 393,740 KZT от 1 плательщиков и удержал их.",1,0,393740.0,0.0,1,0,0.00029965984506824566,0.0,0.0,3,False,False,False,,1,False,False
100000004064431100,peripheral,0.4,25,0.3191,"Низкая активность в выборке: 1 вход. / 1 исход., 36,000 KZT суммарно, pass_through=0.38 — выраженных признаков роли не выявлено.",1,1,26000.0,10000.0,1,1,0.0002923557506606158,1.0077077550770332e-06,0.38461538461538464,3,False,False,False,2.0,1,True,False
100000001927599100,terminal,0.74,8,0.4912,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 188,000 KZT от 2 плательщиков и удержал их.",2,0,188000.0,0.0,2,0,0.00032870991922145573,0.0,0.0,3,False,False,False,,2,False,False
100000007737775100,terminal,0.72,11,0.3218,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 6,000 KZT от 1 плательщиков и удержал их.",1,0,6000.0,0.0,1,0,0.0003044690118995232,0.0,0.0,3,False,False,False,,1,False,False
100000003157679100,terminal,0.78,5,0.5518,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 541,000 KZT от 4 плательщиков и удержал их.",4,0,541000.0,0.0,4,0,0.00037450565257694227,0.0,0.0,3,False,False,False,,2,False,False
100000001229743100,peripheral,0.4,0,0.2634,"Низкая активность в выборке: 1 вход. / 1 исход., 16,000 KZT суммарно, pass_through=1.29 — выраженных признаков роли не выявлено.",1,1,7000.0,9000.0,1,1,0.0002897263842292141,1.9549530448494444e-05,1.2857142857142858,3,False,False,False,6.0,1,False,False
100000003795588100,terminal,0.72,0,0.5124,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 400,000 KZT от 1 плательщиков и удержал их.",1,0,400000.0,0.0,2,0,0.00032246593786746703,0.0,0.0,3,False,False,False,,1,False,False
100000002301828100,terminal,0.72,16,0.355,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 46,977 KZT от 1 плательщиков и удержал их.",1,0,46977.0,0.0,1,0,0.0002942734705263048,0.0,0.0,3,False,False,False,,1,False,False
100000005409156100,terminal,0.74,3,0.542,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 260,080 KZT от 2 плательщиков и удержал их.",2,0,260080.0,0.0,2,0,0.0004257878959058129,0.0,0.0,3,False,False,False,,1,False,False
100000002513028100,peripheral,0.5,56,0.4913,"Низкая активность в выборке: 1 вход. / 3 исход., 342,209 KZT суммарно, pass_through=35.02 — выраженных признаков роли не выявлено.",1,3,9500.0,332709.0,1,24,0.0003069595520475045,6.167171461071443e-05,35.022,3,False,False,False,,1,False,False
100000003218308100,terminal,0.72,0,0.2364,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 11,165 KZT от 1 плательщиков и удержал их.",1,0,11165.0,0.0,1,0,0.00028748029316039386,0.0,0.0,3,False,False,False,,1,False,False
100000008489604100,terminal,0.72,6,0.2442,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 11,000 KZT от 1 плательщиков и удержал их.",1,0,11000.0,0.0,1,0,0.00028857277574738605,0.0,0.0,3,False,False,False,,1,False,False
100000004450649100,peripheral,0.5,3,0.4653,"Низкая активность в выборке: 2 вход. / 2 исход., 239,055 KZT суммарно, pass_through=0.24 — выраженных признаков роли не выявлено.",2,2,192528.0,46527.0,2,2,0.00030028944226482716,0.00014112611207268822,0.24166355023684866,3,False,False,False,3.0,1,False,False
100000008767065100,terminal,0.72,18,0.2386,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 10,000 KZT от 1 плательщиков и удержал их.",1,0,10000.0,0.0,1,0,0.00028838255466864403,0.0,0.0,3,False,False,False,,1,False,False
100000003035737100,peripheral,0.45,3,0.5578,"Низкая активность в выборке: 2 вход. / 1 исход., 815,715 KZT суммарно, pass_through=0.01 — выраженных признаков роли не выявлено.",2,1,809170.0,6544.53,3,1,0.0003804662536680154,1.9549530448494444e-05,0.008087954323566123,3,False,False,False,4.0,1,False,False
100000002748761100,terminal,0.72,12,0.5306,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 796,800 KZT от 1 плательщиков и удержал их.",1,0,796800.0,0.0,3,0,0.00032495938739367507,0.0,0.0,3,False,False,False,,1,False,False
100000008432942100,terminal,0.72,0,0.3087,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 44,542 KZT от 1 плательщиков и удержал их.",1,0,44542.0,0.0,2,0,0.0002893679470636963,0.0,0.0,3,False,False,False,,1,False,False
100000004278574100,peripheral,0.4,3,0.2855,"Низкая активность в выборке: 1 вход. / 1 исход., 37,500 KZT суммарно, pass_through=0.50 — выраженных признаков роли не выявлено.",1,1,25000.0,12500.0,1,1,0.0002876622678027548,1.9549530448494444e-05,0.5,3,False,False,False,11.0,1,False,False
100000000926766100,peripheral,0.4,26,0.323,"Низкая активность в выборке: 1 вход. / 1 исход., 24,750 KZT суммарно, pass_through=0.32 — выраженных признаков роли не выявлено.",1,1,18750.0,6000.0,1,1,0.0003193548594629492,0.0,0.32,3,False,False,True,0.0,1,True,False
100000008661550100,terminal,0.72,6,0.2896,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 22,800 KZT от 1 плательщиков и удержал их.",1,0,22800.0,0.0,1,0,0.0002904220771885245,0.0,0.0,3,False,False,False,,1,False,False
100000000783406100,terminal,0.72,32,0.2619,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 6,066 KZT от 1 плательщиков и удержал их.",1,0,6066.0,0.0,1,0,0.0002914935468693822,0.0,0.0,3,False,False,False,,1,False,False
100000008730371100,terminal,0.74,0,0.6181,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 520,000 KZT от 2 плательщиков и удержал их.",2,0,520000.0,0.0,3,0,0.000861973196196536,0.0,0.0,3,False,False,False,,1,False,False
100000002878467100,terminal,0.74,5,0.4793,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 200,000 KZT от 2 плательщиков и удержал их.",2,0,200000.0,0.0,2,0,0.0003158075706411269,0.0,0.0,3,False,False,False,,1,False,False
100000003171587100,peripheral,0.5,3,0.5347,"Низкая активность в выборке: 2 вход. / 2 исход., 1,131,300 KZT суммарно, pass_through=0.62 — выраженных признаков роли не выявлено.",2,2,700000.0,431300.0,2,7,0.00031742126397983584,3.95021439990197e-05,0.6161428571428571,3,False,False,False,4.0,2,False,False
100000002696152100,peripheral,0.45,11,0.5653,"Низкая активность в выборке: 1 вход. / 2 исход., 90,800 KZT суммарно, pass_through=3.17 — выраженных признаков роли не выявлено.",1,2,21800.0,69000.0,3,8,0.0012105361210712142,2.1766487509663916e-05,3.165137614678899,3,False,False,True,2.0,1,True,False
100000002109656100,terminal,0.72,12,0.5001,"Нет исходящих переводов на 3-м колене (обход не был искусственно прерван, глубина < 4) — получил 500,000 KZT от 1 плательщиков и удержал их.",1,0,500000.0,0.0,1,0,0.00031076359510193093,0.0,0.0,3,False,False,False,,1,False,False
100000001317336100,peripheral,0.45,30,0.5653,"Низкая активность в выборке: 1 вход. / 2 исход., 1,883,196 KZT суммарно, pass_through=13.35 — выраженных признаков роли не выявлено.",1,2,131196.0,1752000.0,1,3,0.00034535168960297307,4.071139330511214e-05,13.354065672733924,3,False,False,False,4.0,1,False,False
100000005222360100,peripheral,0.4,13,0.5198,"Низкая активность в выборке: 1 вход. / 1 исход., 32,000 KZT суммарно, pass_through=5.40 — выраженных признаков роли не выявлено.",1,1,5000.0,27000.0,1,1,0.0006042126473248455,0.0019414132342080988,5.4,3,False,False,False,4.0,1,False,False
100000001445848100,peripheral,0.4,32,0.5514,"Низкая активность в выборке: 1 вход. / 1 исход., 897,850 KZT суммарно, pass_through=0.64 — выраженных признаков роли не выявлено.",1,1,546000.0,351850.0,13,14,0.0007049174497613803,0.0,0.6444139194139195,3,False,False,True,1.0,1,True,False
